vertices_num,percentage_max_num_edges,total_weight,solution_size,execution_time,num_operations,dynamic_configurations,base_threshold,refine_threshold
21,0.25,1228,20,0.020577192306518555,11217,10000,0.25,0.5
21,0.5,637,17,0.02045917510986328,11102,10000,0.25,0.5
21,0.75,645,18,0.022793292999267578,12830,10000,0.25,0.5
22,0.125,461,11,0.020381450653076172,10391,10000,0.25,0.5
22,0.25,936,17,0.019982576370239258,10539,10000,0.25,0.5
22,0.5,656,17,0.021381139755249023,11639,10000,0.25,0.5
22,0.75,1167,19,0.02183055877685547,12751,10000,0.25,0.5
23,0.125,691,17,0.021192312240600586,10452,10000,0.25,0.5
23,0.25,922,19,0.02107834815979004,11023,10000,0.25,0.5
23,0.5,1206,21,0.021425724029541016,11617,10000,0.25,0.5
23,0.75,1065,26,0.023853063583374023,14285,10000,0.25,0.5
24,0.125,657,17,0.02070331573486328,10566,10000,0.25,0.5
24,0.25,741,17,0.02033066749572754,10665,10000,0.25,0.5
24,0.5,1223,23,0.02187657356262207,11919,10000,0.25,0.5
24,0.75,899,21,0.023074865341186523,14203,10000,0.25,0.5
25,0.125,1149,21,0.020661115646362305,10506,10000,0.25,0.5
25,0.25,1250,23,0.02130913734436035,11183,10000,0.25,0.5
25,0.5,1498,29,0.021448850631713867,11938,10000,0.25,0.5
25,0.75,1136,25,0.024291515350341797,15387,10000,0.25,0.5
26,0.125,714,15,0.02054882049560547,10389,10000,0.25,0.5
26,0.25,1283,27,0.021532535552978516,11315,10000,0.25,0.5
26,0.5,905,23,0.022086381912231445,12116,10000,0.25,0.5
26,0.75,1520,31,0.025197505950927734,16503,10000,0.25,0.5
27,0.125,1114,24,0.020700693130493164,10504,10000,0.25,0.5
27,0.25,1026,19,0.021341323852539062,11395,10000,0.25,0.5
27,0.5,1321,30,0.023607492446899414,13055,10000,0.25,0.5
27,0.75,1347,23,0.027094602584838867,17092,10000,0.25,0.5
28,0.125,1153,27,0.02079319953918457,10607,10000,0.25,0.5
28,0.25,1046,19,0.021057605743408203,11388,10000,0.25,0.5
28,0.5,1246,23,0.022954940795898438,13373,10000,0.25,0.5
28,0.75,1395,30,0.026059865951538086,15689,10000,0.25,0.5
29,0.125,1234,19,0.020457983016967773,10557,10000,0.25,0.5
29,0.25,1467,28,0.0210421085357666,11121,10000,0.25,0.5
29,0.5,1226,26,0.021581172943115234,12060,10000,0.25,0.5
29,0.75,1624,34,0.02687239646911621,16836,10000,0.25,0.5
30,0.125,956,24,0.020870685577392578,10859,10000,0.25,0.5
30,0.25,1254,25,0.021336078643798828,11606,10000,0.25,0.5
30,0.5,1427,27,0.0235595703125,13603,10000,0.25,0.5
30,0.75,1505,30,0.02885746955871582,18521,10000,0.25,0.5
